video_id,trending_date,title,channel_title,category_name,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
Fppg0n86p3c,01/2018,Why Is Trump Punishing Haitians?,The Young Turks,News & Politics,2018-01-19T05:00:00.000Z,"180118__TB04AccessDenied|""News""|""Politics""|""The Young Turks""|""Cenk Uygur""|""Ana Kasparian""|""TYT""|""progressive""|""liberal""|""jovenelmoise""|""tvcreole""|""palmis ak mapou lakay""|""brazil (country)""|""donald trump""|""haiti news""|""h2a visa""|""tvlakay""|""gouvernement haitien répond donald trump""|""gouvernement haitien""|""haitien brule son visa américain""|""boule visa americain""|""boule viza usa""|""deklarasyon donald trump haitien""|""ayisyen boule viza ameriken""|""haiti""|""chicago""|""haiti (country)""|""visa""",116756,2542,225,1732,https://i.ytimg.com/vi/Fppg0n86p3c/default.jpg,False,False,False,"Why is Trump specifically targeting Haitian immigrants? Cenk Uygur and Ana Kasparian, the hosts of The Young Turks, explain. Tell us what you think in the comment section below.\n\nRead more here: http://thehill.com/homenews/administration/369482-haitians-barred-from-applying-for-visas-for-low-skilled-work-in-us\n\n“The Department of Homeland Security (DHS) had removed Haiti from a list of countries whose citizens are permitted to apply for low-skilled work visas, Reuters reported Wednesday night.\n\nIn a regulatory filing, DHS cited high levels of fraud and abuse from Haitians who use the program as well as a “high rate of overstaying the terms” from the visa recipients.\n\nVisa overstays among Haitians in the 2016 fiscal year were around 40 percent, according to a DHS report last year.\n\nJust a few dozen immigrants from Haiti use H-2A and H-2B visas each year, according to DHS data. Haiti was added to the list of countries whose residents are eligible to apply for the visas after a 2010 earthquake devastated the country.\nAdvocates of the program say the Trump administration has taken away a lifeline for struggling residents of the island nation.\n\n“They’re just cutting off the most economically beneficial visa for the Haitian people,” Sarah Williamson, founder of a Virginia firm that spearheaded the program, told Reuters.”\n\nHosts: Cenk Uygur, Ana Kasparian\n\nCast: Cenk Uygur, Ana Kasparian \n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
CjeLXnNG_0w,01/2018,Appointee Too Racist For Trump Administration,The Young Turks,News & Politics,2018-01-20T05:00:01.000Z,"180119__TB04Higbie|""News""|""Politics""|""The Young Turks""|""Cenk Uygur""|""Ana Kasparian""|""Jayde Lovell""|""TYT""|""progressive""|""liberal""|""news""|""fox news""|""on air""|""fox friends""|""personality""|""carl higbie""|""primary world""|""conflicts""|""world""|""pete hegseth""|""us news""|""abby huntsman""|""donald trump""|""posttraumatic stress disorder""|""ptsd""|""trump""|""primary politics""|""us""|""president donald trump""|""politics""|""executive branch""|""disasters""|""disaster response""|""lgbt""|""veteran""|""united states navy seals""|""person of color""",155478,3630,259,3099,https://i.ytimg.com/vi/CjeLXnNG_0w/default.jpg,False,False,False,"Trump appointee Carl Higbie is too racist, even for the Trump administration. Cenk Uygur, Ana Kasparian, and Jayde Lovell, the hosts of The Young Turks, explain. Tell us what you think in the comment section below.\n\nRead more here: http://www.cnn.com/2018/01/18/politics/kfile-carl-higbie-on-the-radio/index.html\n\n“(CNN) WARNING: This story contains graphic language.\n\nTrump administration appointee Carl Higbie resigned Thursday as chief of external affairs for the federal government's volunteer service organization after a CNN KFile review of racist, sexist, anti-Muslim and anti-LGBT comments he made on the radio.\n\nEffective immediately, Carl Higbie has resigned as Chief of External Affairs at CNCS, Samantha Jo Warfield, a spokesperson for CNCS, said in a statement.\n\nThe White House did not immediately respond to a request for comment on Higbie's resignation. Higbie did not respond to multiple requests for comment on Thursday.\n\nIn a tweet Friday morning, Higbie apologized for his comments.\n\nI'm sorry. I'm not sorry that my words were published, I am sorry that I said them in 2013, he wrote. Those words do not reflect who I am or what I stand for, I regret saying them. Last night I informed the WH that I was resigning so as not to distract from POTUS' many success. #noexcuses”\n\nHosts: Cenk Uygur, Ana Kasparian, Jayde Lovell\n\nCast: Cenk Uygur, Ana Kasparian, Jayde Lovell\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
0ja6qyJoliw,01/2018,Trump: Make America Fat Again!,The Young Turks,News & Politics,2018-01-21T03:00:00.000Z,"180119__TB05NutritionBP|""News""|""Politics""|""The Young Turks""|""Cenk Uygur""|""Ana Kasparian""|""Jayde Lovell""|""TYT""|""progressive""|""liberal""|""fda""|""donald trump""|""trump""|""politics""|""news""|""trump fda""|""trump fda head just said the one thing that will send drug prices plummeting""|""fda trump""|""vaping""|""democrat""|""republican""|""food and drug administration""|""fda chief""|""government""|""vape""|""pharma""|""conservative""|""scott gottlieb""|""regulation""|""hillary clinton""|""congress""|""fox news""|""msnbc""|""funny""|""cbs""|""health""|""opioid epidemic""",140471,2709,355,2712,https://i.ytimg.com/vi/0ja6qyJoliw/default.jpg,False,False,False,"Trump wants America to eat like he does. Cenk Uygur, Ana Kasparian, and Jayde Lovell, the hosts of The Young Turks, break it down. Tell us what you think in the comment section below.\n\nRead more here: https://thinkprogress.org/trump-diet-exercise-public-health-8c66cd4e3d73/\n\n“On Wednesday, White House physician Ronny L. Jackson revealed the results of President Donald Trump’s physical exam. His very high LDL cholesterol level, despite a prescription for a cholesterol-lowering drug, and a reported weight that put him one pound shy of being obese for his height, caused outside experts to show concern for the president’s health.\n\nJackson instead lauded Trump’s eyesight, cognitive abilities, and heart function, praising Trump’s genes.\n\n“It’s called genetics,” Jackson told White House reporters. “Some people have just great genes. I told the president that if he had a healthier diet over the last 20 years he might live to be 200 years old.”\n\nJackson said he recommended the president eat better and exercise more, but this may be an uphill battle.”\n\nHosts: Cenk Uygur, Ana Kasparian, Jayde Lovell\n\nCast: Cenk Uygur, Ana Kasparian, Jayde Lovell\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
p-KUdXKZ6rs,01/2018,The News With Dan Rather - TYT Network - 01/22/18 - Ep.001,The Young Turks,News & Politics,2018-01-22T23:06:58.000Z,"News|""Politics""|""TYT""|""Young Turks""|""Live""|""YouTube""|""Cenk Uygur""|""Ana Kasparian""|""TYT Network""|""The Young Turks""|""Election""|""dan rather""|""the news with dan rather""",64471,4677,104,1113,https://i.ytimg.com/vi/p-KUdXKZ6rs/default.jpg,False,False,False,The News With Dan Rather airs every Monday at 5:30 EST. http://www.tytnetwork.com/live\n\nSupport The Young Turks by Subscribing http://www.youtube.com/subscription_center?add_user=theyoungturks\n\nLike Us on Facebook: http://www.facebook.com/TheYoungTurks\nFollow Us on Twitter: http://www.twitter.com/TheYoungTurks\n\nBuy TYT Merch: http://shoptyt.com
2jLKSqUqNis,01/2018,CEO Mad He Can't Pay 'Servants' $5 An Hour Anymore,The Young Turks,News & Politics,2018-01-23T05:00:00.000Z,"180122__TB03SelfServing|""TYT""|""The Young Turks""|""Cenk Uygur""|""News""|""Liberal""|""Progressive""|""Politics""|""Breaking News""|""US News""|""TYT Network""|""Democratic""|""Republican""|""Donald Trump""|""Trump""|""GOP""|""William Jack Degel""|""Uncle Jack’s Steakhouse""|""CEO""|""Restaurant CEO""|""minimum wage""|""servants""|""fox news""|""fox business""|""CEO complains about workers""|""CEO whining""|""bus boys""|""waiters""|""service industry""|""capitalist""|""fight for $15""|""fight for 15""|""unions""|""living wage""|""economics""|""income""|""hourly wage""|""bernie sanders""",173606,4419,233,1922,https://i.ytimg.com/vi/2jLKSqUqNis/default.jpg,False,False,False,"Workers of the world unite! You have nothing to lose but this epic douchebag... Cenk Uygur and John Iadarola, hosts of The Young Turks, discuss. Tell us what you think in the comment section below.\n\nRead more here: https://www.rawstory.com/2018/01/minimum-wage-hating-restaurant-ceo-whines-fox-news-entitled-waiters-go-school/\n\nWilliam Jack Degel, the founder of the Uncle Jack’s Steakhouse restaurant chain in New York, appeared on “Fox & Friends” Monday to rant against raising the minimum wage — and he wound up insulting both his own customers and his own waiting staff.\n\nWhen asked about what will happen to businesses like his when minimum wage hikes go into effect in 12 different states this year, Degel said that consumers will get “insulted” and stop coming to his restaurants if he tries to raise prices to make up the difference in raising the minimum wage.\n\n“They’re not educated, they don’t understand what’s happening,” he said of customers who get angry about price increases.\n\nDegel went on to explain that he had to cut some bus boy positions at his restaurants the last time the minimum wage for tipped employees went up, which prompted host Ainsley Earhardt to ask him if he hated letting people go because good help is so hard to find.”*\n\nHosts: Cenk Uygur, John Iadarola\n\nCast: Cenk Uygur, John Iadarola\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
nIXCMvobQWE,01/2018,Fox News Wants FBI Arrested For Investigating Trump,The Young Turks,News & Politics,2018-01-24T01:19:09.000Z,"180123__TA03SendingTheWrongTextMessage|""News""|""Politics""|""The Young Turks""|""Cenk Uygur""|""TYT""|""progressive""|""liberal""|""new""|""politics""|""FBI texts""|""Peter Strzok""|""FBI""|""President Trump""|""Fox News""|""Republicans""|""Lisa Page""|""Robert Mueller""|""Special counsel Robert Mueller""|""brown shirt""|""lou dobbs""|""Sean Hannity""|""Fox news""|""fbi text scandal""|""fbi lose texts""",120846,1899,175,984,https://i.ytimg.com/vi/nIXCMvobQWE/default.jpg,False,False,False,"Conservatives are calling for the arrests of the leaders of the FBI because they are investigating Trump. Cenk Uygur, host of The Young Turks, breaks it down. Tell us what you think in the comment section below.\n\nRead more here:  https://www.vox.com/world/2018/1/23/16923126/missing-fbi-texts-strzok-page\n\nIn the conservative world, outrage over “the missing texts” is everywhere.\n\nThe allegation, which you’re hearing from President Trump, Fox News, and Republicans in Congress alike, is that the FBI intentionally deleted an unknown number of texts between two FBI employees. The messages of special agent Peter Strzok and attorney Lisa Page supposedly contain proof of an FBI plot to undermine the Trump presidency.\n\nStrzok and Page have been in the crosshairs of the White House and its defenders since the mid-December release of texts in which they discussed an “insurance policy” against Trump in the runup to the November election. Special counsel Robert Mueller removed Strzok from his team when he became aware of the texts, but that hasn’t stopped some conservatives from alleging that they prove the Mueller probe is a partisan witch hunt.\n\n“Are we really supposed to believe that the FBI simply lost text messages from that important time frame? This is like Watergate but far worse,” Sean Hannity said on his Monday night show. “This reeks of law-breaking, it reeks of conspiracy, and it reeks of obstruction of justice.”\n\nHosts: Cenk Uygur\n\nCast: Cenk Uygur\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
i_cJjaMReyo,01/2018,Burger King's BRILLIANT New Ad Teaches Important Lesson,The Young Turks,News & Politics,2018-01-25T00:30:03.000Z,"180124__TA01BurgerKing|""News""|""Politics""|""The Young Turks""|""Cenk Uygur""|""TYT""|""progressive""|""liberal""|""net neutrality""|""fcc""|""whopper""|""gop""|""news""|""ajit pai""|""net""|""is net neutrality gone""|""savethenet""|""internet""|""netneutrality""|""vlog""|""bacon""|""bbq""|""barbeque""|""king""|""burger""|""bk""|""sandwich""|""reviewed""|""review""|""series""|""rated""|""rating""|""scored""|""scoring""|""food""|""fast""|""tries""|""thekingofhatevlogs""|""phil""|""darksyde""|""darksydephil""|""dsp""|""rip""|""internet neutrality""|""net neutrality news""|""etc news""|""savetheinternet""|""etc""|""commercial""",167334,8953,311,2706,https://i.ytimg.com/vi/i_cJjaMReyo/default.jpg,False,False,False,"Burger King wants to teach you the importance of Net Neutrality….yes, THAT Burger King. Cenk Uygur, the host of The Young Turks, shows you the commercial. Tell us what you think in the comment section below.\n\nRead more here: http://money.cnn.com/2018/01/24/news/companies/burger-king-net-neutrality-ad/index.html\n\n“Burger King released a new ad Wednesday that trolls the Trump administration's decision to repeal net neutrality rules.\nThe three-minute ad shows a social experiment in which a Burger King store implements a Whopper fast lane. Anyone not willing to fork over $26 was forced to wait longer for their meals. Customers who refused to pay any surcharges had to wait as long as 15 to 20 minutes.\n\nThe ad, called Whopper Neutrality, was meant to parody (with burgers) what advocates say repealing net neutrality regulations will do to the internet -- allow service providers to favor some websites and apps over others.\n\nPresident Trump's Federal Communications Commission moved to put an end to Obama-era net neutrality rules in December, giving the issue renewed public attention.\n\nThe Burger King customers who appeared in the ad were understandably not pleased.\n\nYou can't give me the sandwich? It's ready but you can't give it to me? one angered patron asks. Oh God, this is the worst thing I've ever heard of!”\n\nHosts: Cenk Uygur\n\nCast: Cenk Uygur\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
rtSxwGLf-e0,01/2018,Trump Ordered Mueller Fired,The Young Turks,News & Politics,2018-01-27T02:22:19.000Z,"180126__TA01FireableOffense|""News""|""Politics""|""The Young Turks""|""Cenk Uygur""|""Ana Kasparian""|""Ben Mankiewicz""|""Michael Brooks""|""TYT""|""progressive""|""liberal""|""donald trump""|""trump""|""robert mueller""|""trump mueller""|""mueller""|""president trump""|""politics""|""russia investigation""|""news""|""special counsel""|""president donald trump""|""robert mueller fired""|""trump russia""|""trump administration""|""investigation""|""white house""|""russia probe""|""white house counsel""|""cnn""|""russia""",37188,1651,98,849,https://i.ytimg.com/vi/rtSxwGLf-e0/default.jpg,False,False,False,"Back in June Trump ordered Mueller to be fired but he back off. Cenk Uygur, Ana Kasparian, Ben Mankiewicz, and Michael Brooks, the hosts of The Young Turks, tell you why. Tell us what you think in the comment section below.\n\nRead more here: https://www.politico.com/story/2018/01/26/trump-fire-mueller-republicans-reaction-372387\n\n“Legislation to make it harder for President Donald Trump to fire special counsel Robert Mueller found little momentum Friday, despite reports Trump attempted to remove the man investigating his campaign's contacts with Russia last year.\n\nDemocrats described new urgency to protect Mueller after news that Trump ordered top White House lawyer Don McGahn to fire the special counsel, who is also investigating whether Trump has attempted to obstruct the Russia investigation. But the Republicans who control Congress kept mostly silent about the prospect of another attempted Mueller firing — and about the future of two bipartisan bills designed to prevent it.\n\nThere's no rush, Republicans say, because they don't see an ongoing threat by Trump to fire Mueller. Since July, when Trump tapped attorney Ty Cobb to help guide his legal strategy, the famously impulsive president has taken a more conciliatory approach to the probe and has repeatedly expressed a hope and belief that Mueller will treat him fairly.\n\nAs a result, Republican senators met Thursday's reports with a collective shrug. Aides say they're still in talks about combining Mueller-protection bills — one from Sens. Thom Tillis (R-N.C.) and Chris Coons (D-Del.), and another from Sens. Lindsey Graham (R-S.C.) and Cory Booker (D-N.J.). But the GOP posture hasn't changed since last fall, when they argued there was no need to expedite the bills because there was no urgent threat to Mueller.\n\nTillis spokesman Dan Keylin noted that the Mueller firing reports, which portray Trump backing down after McGahn threatened to quit, date back to June — two months before the bipartisan special counsel protection bills were introduced.”\n\nHosts: Cenk Uygur, Ana Kasparian, Ben Mankiewicz, Michael Brooks\n\nCast: Cenk Uygur, Ana Kasparian, Ben Mankiewicz, Michael Brooks\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
zuFxrp-qu2g,01/2018,When 'Fake It Til You Make It' Goes Wrong...,The Young Turks,News & Politics,2018-01-28T01:00:01.000Z,"180125__TB06AmateurBP|""TYT""|""The Young Turks""|""Cenk Uygur""|""News""|""Liberal""|""Progressive""|""Politics""|""Breaking News""|""US News""|""TYT Network""|""Democratic""|""Republican""|""Donald Trump""|""Trump""|""GOP""|""Taylor Weyeneth""|""24-year-old""|""trump drug czar""|""trump appointee""|""trump appointee resigns""|""resign in disgrace""|""resign""|""resume lies""|""falsified resume""|""lies caught up with""|""Office of National Drug Control Policy""|""con artist""|""drug""|""graduate""|""questions over work history""|""work history""|""work""|""unqualified""|""monastery""",84454,2167,163,751,https://i.ytimg.com/vi/zuFxrp-qu2g/default.jpg,False,False,False,"You too can fairly easily scam your way into the top echelons of the Trump government with a few simple resume lies. Staying there is the trick… Cenk Uygur and Ana Kasparian, hosts of The Young Turks, discuss. This clip is brought to you by Squarespace. http://www.squarespace.com/tyt\n\nRead more here: http://thehill.com/policy/healthcare/370630-controversial-trump-drug-policy-appointee-to-step-down\n\nA 24-year-old appointed to a top position in the White House’s drug policy office will step down at the end of the month, The White House confirmed Wednesday night.\n\nTaylor Weyeneth, who was promoted last summer to serve as White House liaison to the Office of National Drug Control Policy, will depart following controversy over his limited work experience. \n\nWeyeneth's planned exit was first reported by The Washington Post.\nAfter he graduated from college in May 2016, Weyeneth worked as a paid member of the Trump campaign, then as a volunteer for the Trump transition.\n\nHe then rose to the top of the drug policy office after a series of higher-level departures, according to the Post. The drug office coordinates anti-drug initiatives at various federal agencies, including President Trump’s initiative to combat the opioid epidemic.”*\n\nHosts: Cenk Uygur, Ana Kasparian\n\nCast: Cenk Uygur, Ana Kasparian\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
xjt2qghA-a8,01/2018,FLASHBACK: Republicans Throw A Fit Over Michelle Obama's Dress,The Young Turks,News & Politics,2018-01-27T21:00:05.000Z,"180125__TB05DressBP|""TYT""|""The Young Turks""|""Cenk Uygur""|""News""|""Liberal""|""Progressive""|""Politics""|""Breaking News""|""US News""|""TYT Network""|""Democratic""|""Republican""|""Donald Trump""|""Trump""|""GOP""|""michelle obama""|""barack obama""|""first lady""|""glenn beck""|""red dress""|""michelle obama red china dress""|""obama mao""|""fox news""|""republican conspiracy""|""disney villains""|""missouri""",181103,2890,288,1449,https://i.ytimg.com/vi/xjt2qghA-a8/default.jpg,False,False,False,"Remember when Republicans would regularly have insane meltdowns over ridiculous… wait… Cenk Uygur and Ana Kasparian, hosts of The Young Turks, discuss. This clip is brought to you by Squarespace. http://www.squarespace.com/tyt\n\n\n\nRead more here: https://www.mediamatters.org/research/2011/01/20/right-wing-fashion-police-attack-michelle-obama/182894\n\nBeck Calls Michelle Obama Marie Antoinette, Claims Her Dress Shows She's Out Of Touch. On the July 14, 2010 broadcast of Fox News' Glenn Beck Program, the host criticized the First Lady for wearing a white dress with black splotches on the beach, stating that she looked like Marie Antoinette. Beck suggested that she wore the dress intentionally to reference the recent Gulf oil spill, saying, There's no way that dress wasn't selected personally for this occasion. Beck declared Michelle Obama to be out of touch. [Fox News, Glenn Beck Program, 7/14/10]”*\n\nHosts: Cenk Uygur, Ana Kasparian\n\nCast: Cenk Uygur, Ana Kasparian\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
PE0JqEXFBtE,01/2018,Trump Purges FBI Opponent,The Young Turks,News & Politics,2018-01-30T01:36:28.000Z,"180129__TA01AndrewMcCabe|""News""|""Politics""|""The Young Turks""|""Cenk Uygur""|""TYT""|""progressive""|""liberal""|""andrew mccabe""|""mccabe""|""deputy director andrew mccabe""|""fbi andrew mccabe""|""andrew mccabe steps down""|""fbi director andrew mccabe""|""donald trump""|""fbi""|""trump""|""fbi mccabe""|""trump mccabe""|""andrew mccabe resign""|""fbi andrew mccabe leaving""|""fbi andrew mccabe retiring""|""fbi andrew mccabe fired""|""andrew mccabe quits""|""andrew mccabe terminal leave""|""fbi deputy andrew mccabe quits""|""president trump""",66466,2036,183,1427,https://i.ytimg.com/vi/PE0JqEXFBtE/default.jpg,False,False,False,"Andrew McCabe has stepped down from the FBI after repeated criticisms from Trump. Cenk Uygur, the host of The Young Turks, tells you why he’s resigning. Tell us what you think in the comment section below.\n\nRead more here: https://www.nbcnews.com/politics/donald-trump/trump-s-gripes-against-mccabe-included-wife-s-politics-comey-n842161\n\n“WASHINGTON — The day after he fired James Comey as director of the FBI, a furious President Donald Trump called the bureau's acting director, Andrew McCabe, demanding to know why Comey had been allowed to fly on an FBI plane from Los Angeles back to Washington after he was dismissed, according to multiple people familiar with the phone call.\n\nMcCabe told the president he hadn’t been asked to authorize Comey’s flight, but if anyone had asked, he would have approved it, three people familiar with the call recounted to NBC News.\n\nThe president was silent for a moment and then turned on McCabe, suggesting he ask his wife how it feels to be a loser — an apparent reference to a failed campaign for state office in Virginia that McCabe’s wife made in 2015.\n\nMcCabe replied, “OK, sir.” Trump then hung up the phone.\n\nA White House official, who would not speak on the record, disputed the account, saying, this simply never happened. Any suggestion otherwise is pure fiction.” The FBI declined to comment on the call.”\n\nHosts: Cenk Uygur\n\nCast: Cenk Uygur\n\n***\n\nThe Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. https://goo.gl/tJpj1m\n\nSubscribe to The Young Turks on YouTube: https://goo.gl/a3JY9i\n\nLike The Young Turks on Facebook: https://goo.gl/txrhrh\n\nFollow The Young Turks on Twitter: https://goo.gl/w6ahdV\n\nBuy TYT Merch: https://goo.gl/KVysaM\n\nDownload audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at https://goo.gl/v8E64M. Your membership supports the day to day operations and is vital for our continued success and growth.\n\nYoung Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)"
